"spatialunit_uid","spatialunit_current_id","spatialunit_ontology","name","name_de","name_fr","name_it","country","canton","district","municipal","residence_area","neighborhood","region","zone","spatialunit_hist_id","canton_hist_id","district_hist_id","valid_from","valid_until"
"4033_A.ADM3",4033,Municipality,Mellingen,Mellingen,Mellingen,Mellingen,false,false,false,true,false,false,false,false,12384,19,10025,1960-01-01,2999-12-31
"5268_A.ADM3",5268,Municipality,Vacallo,Vacallo,Vacallo,Vacallo,false,false,false,true,false,false,false,false,10930,21,10002,1960-01-01,2999-12-31
"3743_A.ADM3",3743,Municipality,Lavin,Lavin,Lavin,Lavin,false,false,false,true,false,false,false,false,14257,18,10260,2001-01-01,2014-12-31
"214_A.ADM3",214,Municipality,Dägerlen,Dägerlen,Dägerlen,Dägerlen,false,false,false,true,false,false,false,false,11574,1,10074,1960-01-01,2999-12-31
"3946_A.ADM3",3946,Municipality,Untervaz,Untervaz,Untervaz,Untervaz,false,false,false,true,false,false,false,false,16030,18,10311,2017-01-01,2999-12-31
"6281_A.ADM3",6281,Municipality,Baltschieder,Baltschieder,Baltschieder,Baltschieder,false,false,false,true,false,false,false,false,11714,23,10180,1960-01-01,2999-12-31
"2811_A.ADM3",2811,Municipality,Muttenz,Muttenz,Muttenz,Muttenz,false,false,false,true,false,false,false,false,12530,13,10092,1960-01-01,1993-12-31
"4012_A.ADM3",4012,Municipality,Suhr,Suhr,Suhr,Suhr,false,false,false,true,false,false,false,false,10585,19,10026,1960-01-01,2999-12-31
"5109_A.ADM3",5109,Municipality,Gresso,Gresso,Gresso,Gresso,false,false,false,true,false,false,false,false,12087,21,10004,1960-01-01,2016-04-09
"1304_A.ADM2",1304,District,Bezirk Sissach,Bezirk Sissach,Bezirk Sissach,Bezirk Sissach,false,false,true,false,false,false,false,false,10238,13,10238,1994-01-01,2999-12-31
"1136_A.ADM3",1136,Municipality,Menznau,Menznau,Menznau,Menznau,false,false,false,true,false,false,false,false,15566,3,10302,2013-01-01,2999-12-31
"108_A.ADM5",108,Neighbourhood,Schwamendingen-Mitte,Schwamendingen-Mitte,Schwamendingen-Mitte,Schwamendingen-Mitte,false,false,false,false,false,true,false,false,108,1,10228,1934-01-01,2999-12-31
"5888_A.ADM3",5888,Municipality,Saint-Légier-La Chiésaz,Saint-Légier-La Chiésaz,Saint-Légier-La Chiésaz,Saint-Légier-La Chiésaz,false,false,false,true,false,false,false,false,14599,22,10282,2006-09-01,2021-12-31
"98_A.ADM3",98,Municipality,Schleinikon,Schleinikon,Schleinikon,Schleinikon,false,false,false,true,false,false,false,false,13046,1,10080,1960-01-01,2999-12-31
"6110_A.ADM3",6110,Municipality,Leuk,Leuk,Leuk,Leuk,false,false,false,true,false,false,false,false,15618,23,10030,2013-01-01,2999-12-31
"4105_A.ADM3",4105,Municipality,Mandach,Mandach,Mandach,Mandach,false,false,false,true,false,false,false,false,12753,19,10023,1960-01-01,2999-12-31
"501_A.ADM2",501,District,Bezirk Einsiedeln,Bezirk Einsiedeln,Bezirk Einsiedeln,Bezirk Einsiedeln,false,false,true,false,false,false,false,false,10060,5,10060,1960-01-01,2999-12-31
"539_A.ADM3",539,Municipality,Grafenried,Grafenried,Grafenried,Grafenried,false,false,false,true,false,false,false,false,15119,2,10288,2010-01-01,2013-12-31
"245_A.ADM3",245,Municipality,Oberengstringen,Oberengstringen,Oberengstringen,Oberengstringen,false,false,false,true,false,false,false,false,13693,1,10229,1990-01-01,2999-12-31
"2301_A.ADM3",2301,Municipality,Rechthalten,Rechthalten,Rechthalten,Rechthalten,false,false,false,true,false,false,false,false,13175,10,10102,1960-01-01,2999-12-31
"1848_A.ADM2",1848,District,Region Plessur,Region Plessur,Region Plessur,Region Plessur,false,false,true,false,false,false,false,false,10314,18,10314,2017-01-01,2999-12-31
"5787_A.ADM3",5787,Municipality,Ecoteaux,Ecoteaux,Ecoteaux,Ecoteaux,false,false,false,true,false,false,false,false,14720,22,10278,2006-09-01,2011-12-31
"5512_A.ADM3",5512,Municipality,Bercher,Bercher,Bercher,Bercher,false,false,false,true,false,false,false,false,14552,22,10275,2006-09-01,2999-12-31
"433_A.ADM3",433,Municipality,Cortébert,Cortébert,Cortébert,Cortébert,false,false,false,true,false,false,false,false,15084,2,10283,2010-01-01,2999-12-31
"6779_A.ADM3",6779,Municipality,Charmoille,Charmoille,Charmoille,Charmoille,false,false,false,true,false,false,false,false,13326,26,10226,1979-01-01,2008-12-31
"2620_A.ADM3",2620,Municipality,Meltingen,Meltingen,Meltingen,Meltingen,false,false,false,true,false,false,false,false,12385,11,10094,1960-01-01,2999-12-31
"4034_A.ADM3",4034,Municipality,Neuenhof,Neuenhof,Neuenhof,Neuenhof,false,false,false,true,false,false,false,false,12514,19,10025,1960-01-01,2999-12-31
"312_A.ADM2",312,District,Wahlkreis Luzern-Land,Wahlkreis Luzern-Land,Wahlkreis Luzern-Land,Wahlkreis Luzern-Land,false,false,true,false,false,false,false,false,10299,3,10299,2013-01-01,2999-12-31
"219_A.ADM3",219,Municipality,Elsau,Elsau,Elsau,Elsau,false,false,false,true,false,false,false,false,12294,1,10074,1960-01-01,2999-12-31
"740_A.ADM3",740,Municipality,Ligerz,Ligerz,Ligerz,Ligerz,false,false,false,true,false,false,false,false,15246,2,10284,2010-01-01,2999-12-31
"4738_A.ADM3",4738,Municipality,Lommis,Lommis,Lommis,Lommis,false,false,false,true,false,false,false,false,12802,20,10010,1960-01-01,1994-12-31
"20_A.ADM1",20,Canton,Canton Thurgau,Kanton Thurgau,Canton de Thurgovie,Canton Turgovia,false,true,false,false,false,false,false,false,20,20,,1848-01-01,2999-12-31
"371_A.ADM3",371,Municipality,Biel/Bienne,Biel/Bienne,Biel/Bienne,Biel/Bienne,false,false,false,true,false,false,false,false,15042,2,10284,2010-01-01,2999-12-31
"1403_A.ADM3",1403,Municipality,Giswil,Giswil,Giswil,Giswil,false,false,false,true,false,false,false,false,12063,6,10070,1960-01-01,2999-12-31
"2266_A.ADM3",2266,Municipality,Kleinbösingen,Kleinbösingen,Kleinbösingen,Kleinbösingen,false,false,false,true,false,false,false,false,12700,10,10103,1960-01-01,2999-12-31
"1802_A.ADM2",1802,District,Distretto di Bernina,Distretto di Bernina,Distretto di Bernina,Distretto di Bernina,false,false,true,false,false,false,false,false,10190,18,10190,1960-01-01,2000-12-31
"13_A.ADM1",13,Canton,Canton of Basel-Landschaft,Kanton Basel-Landschaft,Canton de Bâle-Campagne,Cantone di Basilea Campagna,false,true,false,false,false,false,false,false,13,13,,1848-01-01,2999-12-31
"4029_A.ADM3",4029,Municipality,Gebenstorf,Gebenstorf,Gebenstorf,Gebenstorf,false,false,false,true,false,false,false,false,12110,19,10025,1960-01-01,2999-12-31
"4278_A.ADM3",4278,Municipality,Mühlethal,Mühlethal,Mühlethal,Mühlethal,false,false,false,true,false,false,false,false,12353,19,10017,1960-01-01,2001-12-31
"5122_A.ADM3",5122,Municipality,Palagnedra,Palagnedra,Palagnedra,Palagnedra,false,false,false,true,false,false,false,false,13120,21,10004,1960-01-01,2009-10-24
"5135_A.ADM3",5135,Municipality,Vogorno,Vogorno,Vogorno,Vogorno,false,false,false,true,false,false,false,false,10404,21,10004,1960-01-01,2020-10-17
"4542_A.ADM3",4542,Municipality,Willisdorf,Willisdorf,Willisdorf,Willisdorf,false,false,false,true,false,false,false,false,10343,20,10027,1960-01-01,1999-12-31
"2322_A.ADM3",2322,Municipality,Besencens,Besencens,Besencens,Besencens,false,false,false,true,false,false,false,false,11854,10,10101,1960-01-01,2003-12-31
"2889_A.ADM3",2889,Municipality,Lauwil,Lauwil,Lauwil,Lauwil,false,false,false,true,false,false,false,false,13817,13,10240,1994-01-01,2999-12-31
"1723_A.ADM2",1723,District,Wahlkreis Rheintal,Wahlkreis Rheintal,Wahlkreis Rheintal,Wahlkreis Rheintal,false,false,true,false,false,false,false,false,10271,17,10271,2003-01-01,2999-12-31
"54_A.ADM3",54,Municipality,Dietlikon,Dietlikon,Dietlikon,Dietlikon,false,false,false,true,false,false,false,false,11563,1,10081,1960-01-01,2999-12-31
"3578_A.ADM3",3578,Municipality,Pitasch,Pitasch,Pitasch,Pitasch,false,false,false,true,false,false,false,false,14176,18,10257,2001-01-01,2013-12-31
"2809_A.ADM3",2809,Municipality,Ettingen,Ettingen,Ettingen,Ettingen,false,false,false,true,false,false,false,false,12262,13,10092,1960-01-01,1993-12-31
"3423_A.ADM3",3423,Municipality,Niederhelfenschwil,Niederhelfenschwil,Niederhelfenschwil,Niederhelfenschwil,false,false,false,true,false,false,false,false,14460,17,10268,2003-01-01,2999-12-31
"4107_A.ADM3",4107,Municipality,Mülligen,Mülligen,Mülligen,Mülligen,false,false,false,true,false,false,false,false,12354,19,10023,1960-01-01,2999-12-31
"5253_A.ADM3",5253,Municipality,Ligornetto,Ligornetto,Ligornetto,Ligornetto,false,false,false,true,false,false,false,false,12829,21,10002,1960-01-01,2013-04-13
"2951_A.ADM3",2951,Municipality,Beggingen,Beggingen,Beggingen,Beggingen,false,false,false,true,false,false,false,false,11873,14,10088,1960-01-01,2999-12-31
"2251_A.ADM3",2251,Municipality,Courlevon,Courlevon,Courlevon,Courlevon,false,false,false,true,false,false,false,false,13234,10,10103,1974-02-15,2015-12-31
"2149_A.ADM3",2149,Municipality,La Roche,La Roche,La Roche,La Roche,false,false,false,true,false,false,false,false,12574,10,10105,1960-01-01,2999-12-31
"2247_A.ADM3",2247,Municipality,Cordast,Cordast,Cordast,Cordast,false,false,false,true,false,false,false,false,11620,10,10103,1960-01-01,2004-12-31
"6021_A.ADM3",6021,Municipality,Ardon,Ardon,Ardon,Ardon,false,false,false,true,false,false,false,false,11763,23,10034,1960-01-01,2999-12-31
"3340_A.ADM3",3340,Municipality,Rapperswil-Jona,Rapperswil-Jona,Rapperswil-Jona,Rapperswil-Jona,false,false,false,true,false,false,false,false,14925,17,10270,2007-01-01,2999-12-31
"4175_A.ADM3",4175,Municipality,Oeschgen,Oeschgen,Oeschgen,Oeschgen,false,false,false,true,false,false,false,false,12509,19,10021,1960-01-01,2999-12-31
"4782_A.ADM3",4782,Municipality,Krillberg,Krillberg,Krillberg,Krillberg,false,false,false,true,false,false,false,false,11262,20,10010,1960-01-01,1968-12-31
"2453_A.ADM3",2453,Municipality,Kyburg-Buchegg,Kyburg-Buchegg,Kyburg-Buchegg,Kyburg-Buchegg,false,false,false,true,false,false,false,false,12597,11,10100,1960-01-01,2013-12-31
"1504_A.ADM3",1504,Municipality,Emmetten,Emmetten,Emmetten,Emmetten,false,false,false,true,false,false,false,false,12290,7,10110,1960-01-01,2999-12-31
"304_A.ADM3",304,Municipality,Kallnach,Kallnach,Kallnach,Kallnach,false,false,false,true,false,false,false,false,16124,2,10285,2019-01-01,2999-12-31
"2481_A.ADM3",2481,Municipality,Witterswil,Witterswil,Witterswil,Witterswil,false,false,false,true,false,false,false,false,10352,11,10099,1960-01-01,2999-12-31
"4079_A.ADM3",4079,Municipality,Unterlunkhofen,Unterlunkhofen,Unterlunkhofen,Unterlunkhofen,false,false,false,true,false,false,false,false,10867,19,10024,1960-01-01,2999-12-31
"629_A.ADM3",629,Municipality,Oberhünigen,Oberhünigen,Oberhünigen,Oberhünigen,false,false,false,true,false,false,false,false,15191,2,10288,2010-01-01,2999-12-31
"314_A.ADM2",314,District,Wahlkreis Sursee,Wahlkreis Sursee,Wahlkreis Sursee,Wahlkreis Sursee,false,false,true,false,false,false,false,false,10301,3,10301,2013-01-01,2999-12-31
"4068_A.ADM3",4068,Municipality,Hägglingen,Hägglingen,Hägglingen,Hägglingen,false,false,false,true,false,false,false,false,12004,19,10024,1960-01-01,2999-12-31
"883_A.ADM3",883,Municipality,Seftigen,Seftigen,Seftigen,Seftigen,false,false,false,true,false,false,false,false,15306,2,10289,2010-01-01,2999-12-31
"344_A.ADM3",344,Municipality,Ursenbach,Ursenbach,Ursenbach,Ursenbach,false,false,false,true,false,false,false,false,15027,2,10286,2010-01-01,2999-12-31
"6104_A.ADM3",6104,Municipality,Ergisch,Ergisch,Ergisch,Ergisch,false,false,false,true,false,false,false,false,12307,23,10030,1960-01-01,2999-12-31
"121_A.ADM5",121,Neighbourhood,City,City,City,City,false,false,false,false,false,true,false,false,121,1,10228,1934-01-01,2999-12-31
"1003_A.ADM3",1003,Municipality,Escholzmatt,Escholzmatt,Escholzmatt,Escholzmatt,false,false,false,true,false,false,false,false,12227,3,10066,1960-01-01,2012-12-31
"241_A.ADM2",241,District,Arrondissement administratif Jura bernois,Arrondissement administratif Jura bernois,Arrondissement administratif Jura bernois,Arrondissement administratif Jura bernois,false,false,true,false,false,false,false,false,10283,2,10283,2010-01-01,2999-12-31
"5392_A.ADM3",5392,Municipality,C'za Bidogno/Capriasca/Corticiasca,C'za Bidogno/Capriasca/Corticiasca,C'za Bidogno/Capriasca/Corticiasca,C'za Bidogno/Capriasca/Corticiasca,false,false,false,true,false,false,false,false,14488,21,10003,2004-01-01,2008-04-19
"2202_A.ADM3",2202,Municipality,Lentigny,Lentigny,Lentigny,Lentigny,false,false,false,true,false,false,false,false,12789,10,10104,1960-01-01,2000-12-31
"5248_A.ADM3",5248,Municipality,Casima,Casima,Casima,Casima,false,false,false,true,false,false,false,false,11412,21,10002,1960-01-01,2004-04-03
"4953_A.ADM3",4953,Municipality,Illhart,Illhart,Illhart,Illhart,false,false,false,true,false,false,false,false,12193,20,10008,1960-01-01,1994-12-31
"1829_A.ADM2",1829,District,Bezirk Plessur,Bezirk Plessur,Bezirk Plessur,Bezirk Plessur,false,false,true,false,false,false,false,false,10261,18,10261,2001-01-01,2016-12-31
"1037_A.ADM3",1037,Municipality,Rain,Rain,Rain,Rain,false,false,false,true,false,false,false,false,15590,3,10300,2013-01-01,2999-12-31
"6299_A.ADM3",6299,Municipality,Zeneggen,Zeneggen,Zeneggen,Zeneggen,false,false,false,true,false,false,false,false,10330,23,10180,1960-01-01,2999-12-31
"1201_A.ADM3",1201,Municipality,Altdorf (UR),Altdorf (UR),Altdorf (UR),Altdorf (UR),false,false,false,true,false,false,false,false,11773,4,10061,1960-01-01,2999-12-31
"5585_A.ADM3",5585,Municipality,Jouxtens-Mézery,Jouxtens-Mézery,Jouxtens-Mézery,Jouxtens-Mézery,false,false,false,true,false,false,false,false,14644,22,10277,2006-09-01,2999-12-31
"41_A.ADM3",41,Municipality,Truttikon,Truttikon,Truttikon,Truttikon,false,false,false,true,false,false,false,false,10899,1,10082,1960-01-01,2999-12-31
"6070_A.ADM3",6070,Municipality,Steinhaus,Steinhaus,Steinhaus,Steinhaus,false,false,false,true,false,false,false,false,10599,23,10032,1960-01-01,2004-09-30
"5741_A.ADM3",5741,Municipality,L'Abergement,L'Abergement,L'Abergement,L'Abergement,false,false,false,true,false,false,false,false,14653,22,10276,2006-09-01,2999-12-31
"119_A.ADM5",119,Neighbourhood,Sihlfeld,Sihlfeld,Sihlfeld,Sihlfeld,false,false,false,false,false,true,false,false,119,1,10228,1934-01-01,2999-12-31
"5101_A.ADM3",5101,Municipality,Contone,Contone,Contone,Contone,false,false,false,true,false,false,false,false,11645,21,10004,1960-01-01,2010-04-24
"338_A.ADM3",338,Municipality,Rohrbach,Rohrbach,Rohrbach,Rohrbach,false,false,false,true,false,false,false,false,15022,2,10286,2010-01-01,2999-12-31
"734_A.ADM3",734,Municipality,Bühl,Bühl,Bühl,Bühl,false,false,false,true,false,false,false,false,15240,2,10285,2010-01-01,2999-12-31
"5152_A.ADM3",5152,Municipality,Biogno-Beride,Biogno-Beride,Biogno-Beride,Biogno-Beride,false,false,false,true,false,false,false,false,11353,21,10003,1960-01-01,1976-04-03
"2494_A.ADM3",2494,Municipality,Niedererlinsbach,Niedererlinsbach,Niedererlinsbach,Niedererlinsbach,false,false,false,true,false,false,false,false,12543,11,10084,1960-01-01,2005-12-31
"156_A.ADM3",156,Municipality,Meilen,Meilen,Meilen,Meilen,false,false,false,true,false,false,false,false,12408,1,10077,1960-01-01,2999-12-31
"5723_A.ADM3",5723,Municipality,Mies,Mies,Mies,Mies,false,false,false,true,false,false,false,false,14680,22,10280,2006-09-01,2999-12-31
"3600_A.ADM3",3600,Municipality,Surcuolm,Surcuolm,Surcuolm,Surcuolm,false,false,false,true,false,false,false,false,14193,18,10257,2001-01-01,2008-12-31
"6060_A.ADM3",6060,Municipality,Gluringen,Gluringen,Gluringen,Gluringen,false,false,false,true,false,false,false,false,12053,23,10032,1960-01-01,2004-09-30
"4612_A.ADM3",4612,Municipality,Thundorf,Thundorf,Thundorf,Thundorf,false,false,false,true,false,false,false,false,10482,20,10012,1960-01-01,1994-12-31
"2211_A.ADM2",2211,District,District de Nyon,District de Nyon,District de Nyon,District de Nyon,false,false,true,false,false,false,false,false,10044,22,10044,1960-01-01,2006-08-31
"1610_A.ADM3",1610,Municipality,Haslen,Haslen,Haslen,Haslen,false,false,false,true,false,false,false,false,14537,8,10109,2006-07-01,2010-12-31
"6236_A.ADM3",6236,Municipality,Granges (VS),Granges (VS),Granges (VS),Granges (VS),false,false,false,true,false,false,false,false,11221,23,10178,1960-01-01,1972-09-30
"11_A.ADM1",11,Canton,Canton of Solothurn,Kanton Solothurn,Canton de Soleure,Cantone di Soletta,false,true,false,false,false,false,false,false,11,11,,1848-01-01,2999-12-31
"4171_A.ADM3",4171,Municipality,Mettau,Mettau,Mettau,Mettau,false,false,false,true,false,false,false,false,12406,19,10021,1960-01-01,2009-12-31
"12_A.ADM1",12,Canton,Canton of Basel-Stadt,Kanton Basel-Stadt,Canton de Bâle-Ville,Cantone di Basilea Città,false,true,false,false,false,false,false,false,12,12,,1848-01-01,2999-12-31
"5688_A.ADM3",5688,Municipality,Syens,Syens,Syens,Syens,false,false,false,true,false,false,false,false,14898,22,10274,2006-09-01,2999-12-31
"2232_A.ADM3",2232,Municipality,Zénauva,Zénauva,Zénauva,Zénauva,false,false,false,true,false,false,false,false,10313,10,10104,1960-01-01,2002-12-31
"6461_A.ADM3",6461,Municipality,La Tène,La Tène,La Tène,La Tène,false,false,false,true,false,false,false,false,16113,24,10320,2018-01-01,2999-12-31
"2262_A.ADM3",2262,Municipality,Gurmels,Gurmels,Gurmels,Gurmels,false,false,false,true,false,false,false,false,14514,10,10103,2005-01-01,2999-12-31
"4234_A.ADM3",4234,Municipality,Merenschwand,Merenschwand,Merenschwand,Merenschwand,false,false,false,true,false,false,false,false,15503,19,10019,2012-01-01,2999-12-31
"2329_A.ADM3",2329,Municipality,Grattavache,Grattavache,Grattavache,Grattavache,false,false,false,true,false,false,false,false,12116,10,10101,1960-01-01,2003-12-31
"4816_A.ADM3",4816,Municipality,Homburg,Homburg,Homburg,Homburg,false,false,false,true,false,false,false,false,15472,20,10294,2011-01-01,2999-12-31
"9155_A.ADM3",9155,Municipality,Lac de Neuchâtel (NE),Lac de Neuchâtel (NE),Lac de Neuchâtel (NE),Lac de Neuchâtel (NE),false,false,false,true,false,false,false,false,16584,24,10320,2018-01-01,2999-12-31
"2831_A.ADM3",2831,Municipality,Pratteln,Pratteln,Pratteln,Pratteln,false,false,false,true,false,false,false,false,13776,13,10237,1994-01-01,2999-12-31
"561_A.ADM3",561,Municipality,Adelboden,Adelboden,Adelboden,Adelboden,false,false,false,true,false,false,false,false,15137,2,10291,2010-01-01,2999-12-31
"5667_A.ADM3",5667,Municipality,Correvon,Correvon,Correvon,Correvon,false,false,false,true,false,false,false,false,14803,22,10275,2006-09-01,2012-12-31
"5422_A.ADM3",5422,Municipality,Aubonne,Aubonne,Aubonne,Aubonne,false,false,false,true,false,false,false,false,16600,22,10279,2021-01-01,2999-12-31
"2254_A.ADM3",2254,Municipality,Courtepin,Courtepin,Courtepin,Courtepin,false,false,false,true,false,false,false,false,15693,10,10103,2017-01-01,2999-12-31
"3837_A.ADM3",3837,Municipality,Calanca,Calanca,Calanca,Calanca,false,false,false,true,false,false,false,false,16067,18,10313,2017-01-01,2999-12-31
"5670_A.ADM3",5670,Municipality,Denezy,Denezy,Denezy,Denezy,false,false,false,true,false,false,false,false,14823,22,10275,2006-09-01,2012-12-31
"553_A.ADM3",553,Municipality,Wiggiswil,Wiggiswil,Wiggiswil,Wiggiswil,false,false,false,true,false,false,false,false,15132,2,10288,2010-01-01,2999-12-31
"9269_A.ADM3",9269,Municipality,Walensee (SG),Walensee (SG),Walensee (SG),Walensee (SG),false,false,false,true,false,false,false,false,10256,17,10127,1960-01-01,2999-12-31
"6722_A.ADM3",6722,Municipality,Saulcy,Saulcy,Saulcy,Saulcy,false,false,false,true,false,false,false,false,13293,26,10224,1979-01-01,2999-12-31
"5151_A.ADM3",5151,Municipality,Bioggio,Bioggio,Bioggio,Bioggio,false,false,false,true,false,false,false,false,14939,21,10003,2008-04-20,2999-12-31
"3801_A.ADM3",3801,Municipality,Arvigo,Arvigo,Arvigo,Arvigo,false,false,false,true,false,false,false,false,14283,18,10262,2001-01-01,2014-12-31
"2012_A.ADM2",2012,District,Bezirk Frauenfeld,Bezirk Frauenfeld,Bezirk Frauenfeld,Bezirk Frauenfeld,false,false,true,false,false,false,false,false,10294,20,10294,2011-01-01,2999-12-31
"5890_A.ADM3",5890,Municipality,Vevey,Vevey,Vevey,Vevey,false,false,false,true,false,false,false,false,14872,22,10282,2006-09-01,2999-12-31
"5527_A.ADM3",5527,Municipality,Morrens (VD),Morrens (VD),Morrens (VD),Morrens (VD),false,false,false,true,false,false,false,false,14687,22,10275,2006-09-01,2999-12-31
"843_A.ADM3",843,Municipality,Saanen,Saanen,Saanen,Saanen,false,false,false,true,false,false,false,false,15281,2,10290,2010-01-01,2999-12-31
"2801_A.ADM3",2801,Municipality,Aesch (BL),Aesch (BL),Aesch (BL),Aesch (BL),false,false,false,true,false,false,false,false,11747,13,10092,1960-01-01,1993-12-31
"4911_A.ADM3",4911,Municipality,Bürglen (TG),Bürglen (TG),Bürglen (TG),Bürglen (TG),false,false,false,true,false,false,false,false,15428,20,10297,2011-01-01,2999-12-31
"878_A.ADM3",878,Municipality,Noflen,Noflen,Noflen,Noflen,false,false,false,true,false,false,false,false,15302,2,10288,2010-01-01,2017-12-31
"5182_A.ADM3",5182,Municipality,Davesco-Soragno,Davesco-Soragno,Davesco-Soragno,Davesco-Soragno,false,false,false,true,false,false,false,false,11560,21,10003,1960-01-01,2004-04-03
"1134_A.ADM3",1134,Municipality,Langnau bei Reiden,Langnau bei Reiden,Langnau bei Reiden,Langnau bei Reiden,false,false,false,true,false,false,false,false,12629,3,10062,1960-01-01,2005-12-31
"1822_A.ADM2",1822,District,Distretto di Bernina,Distretto di Bernina,Distretto di Bernina,Distretto di Bernina,false,false,true,false,false,false,false,false,10255,18,10255,2001-01-01,2016-12-31
"2813_A.ADM3",2813,Municipality,Pfeffingen,Pfeffingen,Pfeffingen,Pfeffingen,false,false,false,true,false,false,false,false,13146,13,10092,1960-01-01,1993-12-31
"5265_A.ADM3",5265,Municipality,Salorino,Salorino,Salorino,Salorino,false,false,false,true,false,false,false,false,13017,21,10002,1960-01-01,2004-04-03
"5282_A.ADM3",5282,Municipality,Claro,Claro,Claro,Claro,false,false,false,true,false,false,false,false,11590,21,10040,1960-01-01,2017-04-01
"3032_A.ADM3",3032,Municipality,Heiden,Heiden,Heiden,Heiden,false,false,false,true,false,false,false,false,12253,15,10057,1960-01-01,2999-12-31
"261_A.ADM3",261,Municipality,Zürich,Zürich,Zürich,Zürich,false,false,false,true,false,false,false,false,13688,1,10228,1990-01-01,2999-12-31
"1007_A.ADM3",1007,Municipality,Romoos,Romoos,Romoos,Romoos,false,false,false,true,false,false,false,false,15582,3,10303,2013-01-01,2999-12-31
"4172_A.ADM3",4172,Municipality,Münchwilen (AG),Münchwilen (AG),Münchwilen (AG),Münchwilen (AG),false,false,false,true,false,false,false,false,12357,19,10021,1960-01-01,2999-12-31
"5749_A.ADM3",5749,Municipality,Chavornay,Chavornay,Chavornay,Chavornay,false,false,false,true,false,false,false,false,16074,22,10276,2017-01-01,2999-12-31
"3761_A.ADM3",3761,Municipality,Ftan,Ftan,Ftan,Ftan,false,false,false,true,false,false,false,false,14264,18,10260,2001-01-01,2014-12-31
"65_A.ADM3",65,Municipality,Oberembrach,Oberembrach,Oberembrach,Oberembrach,false,false,false,true,false,false,false,false,12524,1,10081,1960-01-01,2999-12-31
"5571_A.ADM3",5571,Municipality,Tévenon,Tévenon,Tévenon,Tévenon,false,false,false,true,false,false,false,false,15492,22,10276,2011-07-01,2999-12-31
"1406_A.ADM2",1406,District,Bezirk Unterklettgau,Bezirk Unterklettgau,Bezirk Unterklettgau,Bezirk Unterklettgau,false,false,true,false,false,false,false,false,10086,14,10086,1960-01-01,2999-12-31
"5138_A.ADM3",5138,Municipality,Cugnasco-Gerra,Cugnasco-Gerra,Cugnasco-Gerra,Cugnasco-Gerra,false,false,false,true,false,false,false,false,16587,21,10004,2020-10-18,2999-12-31
"6412_A.ADM3",6412,Municipality,Peseux,Peseux,Peseux,Peseux,false,false,false,true,false,false,false,false,16092,24,10320,2018-01-01,2020-12-31
"2142_A.ADM3",2142,Municipality,Montbovon,Montbovon,Montbovon,Montbovon,false,false,false,true,false,false,false,false,12343,10,10105,1960-01-01,2001-12-31
"4118_A.ADM3",4118,Municipality,Umiken,Umiken,Umiken,Umiken,false,false,false,true,false,false,false,false,10858,19,10023,1960-01-01,2009-12-31
"4611_A.ADM3",4611,Municipality,Thundorf,Thundorf,Thundorf,Thundorf,false,false,false,true,false,false,false,false,15429,20,10294,2011-01-01,2999-12-31
"4516_A.ADM3",4516,Municipality,Schocherswil,Schocherswil,Schocherswil,Schocherswil,false,false,false,true,false,false,false,false,13038,20,10014,1960-01-01,1996-12-31
"4258_A.ADM3",4258,Municipality,Rheinfelden,Rheinfelden,Rheinfelden,Rheinfelden,false,false,false,true,false,false,false,false,12911,19,10018,1960-01-01,2999-12-31
"5260_A.ADM3",5260,Municipality,Novazzano,Novazzano,Novazzano,Novazzano,false,false,false,true,false,false,false,false,12544,21,10002,1960-01-01,2999-12-31
"6795_A.ADM3",6795,Municipality,Montenol,Montenol,Montenol,Montenol,false,false,false,true,false,false,false,false,13342,26,10226,1979-01-01,2008-12-31
"5724_A.ADM3",5724,Municipality,Nyon,Nyon,Nyon,Nyon,false,false,false,true,false,false,false,false,14659,22,10280,2006-09-01,2999-12-31
"5681_A.ADM3",5681,Municipality,Oulens-sur-Lucens,Oulens-sur-Lucens,Oulens-sur-Lucens,Oulens-sur-Lucens,false,false,false,true,false,false,false,false,14564,22,10274,2006-09-01,2011-06-30
"2306_A.ADM2",2306,District,Bezirk Leuk,Bezirk Leuk,Bezirk Leuk,Bezirk Leuk,false,false,true,false,false,false,false,false,10030,23,10030,1960-01-01,2999-12-31
"2511_A.ADM3",2511,Municipality,Aeschi (SO),Aeschi (SO),Aeschi (SO),Aeschi (SO),false,false,false,true,false,false,false,false,15508,11,10232,2012-01-01,2999-12-31
"5647_A.ADM3",5647,Municipality,Saint-Saphorin-sur-Morges,Saint-Saphorin-sur-Morges,Saint-Saphorin-sur-Morges,Saint-Saphorin-sur-Morges,false,false,false,true,false,false,false,false,14589,22,10279,2006-09-01,2011-06-30
"3393_A.ADM3",3393,Municipality,Lütisburg,Lütisburg,Lütisburg,Lütisburg,false,false,false,true,false,false,false,false,14449,17,10264,2003-01-01,2999-12-31
"1148_A.ADM3",1148,Municipality,Willisau Land,Willisau Land,Willisau Land,Willisau Land,false,false,false,true,false,false,false,false,10341,3,10062,1960-01-01,2005-12-31
"138_A.ADM3",138,Municipality,Richterswil,Richterswil,Richterswil,Richterswil,false,false,false,true,false,false,false,false,12907,1,10078,1960-01-01,2999-12-31
"5165_A.ADM3",5165,Municipality,Camignolo,Camignolo,Camignolo,Camignolo,false,false,false,true,false,false,false,false,11499,21,10003,1960-01-01,2010-11-20
